856 2325
844 841 -250.0
844 842 125.0
844 843 375.0
845 19 -375.0
847 19 125.0
847 845 -125.0
847 846 125.0
848 40 -375.0
850 40 125.0
850 848 -125.0
850 849 125.0
851 8 -375.0
851 76 125.0
853 8 125.0
853 76 -125.0
853 851 -125.0
853 852 125.0
854 8 250.0
854 76 -250.0
854 851 -250.0
854 852 125.0
854 853 375.0
0 855 -375.0
1 855 125.5
3 855 -125.0
4 855 -500.0
5 855 -25.0
7 855 -125.0
8 855 -375.0
9 855 125.5
11 855 -125.0
12 855 -375.0
13 855 125.5
15 855 -125.0
16 855 -750.0
17 855 1000.5
18 855 -625.0
19 855 -750.0
20 855 250.0
21 855 500.0
22 855 750.0
23 855 1000.0
24 855 -250.0
25 855 125.5
27 855 -125.0
28 855 -375.0
29 855 125.5
31 855 -125.0
32 855 -500.0
33 855 125.5
35 855 -125.0
36 855 -1125.0
37 855 125.5
39 855 -125.0
40 855 -250.0
41 855 125.5
43 855 -125.0
44 855 -375.0
45 855 125.5
47 855 -125.0
48 855 125.5
50 855 -125.0
51 855 -500.0
52 855 125.5
54 855 -125.0
55 855 -375.0
56 855 125.5
58 855 -125.0
59 855 -375.0
60 855 -25.0
62 855 -125.0
63 855 -375.0
64 855 125.5
66 855 -125.0
67 855 -625.0
68 855 125.5
70 855 -125.0
71 855 -250.0
72 855 125.5
74 855 -125.0
75 855 -375.0
76 855 125.5
78 855 -125.0
79 855 -250.0
80 855 125.5
82 855 -125.0
83 855 -375.0
84 855 125.5
86 855 -125.0
87 855 -250.0
88 855 125.5
90 855 -125.0
91 855 -375.0
92 855 125.5
94 855 -125.0
95 855 -250.0
96 855 125.5
98 855 -125.0
99 855 -375.0
100 855 125.5
102 855 -125.0
103 855 -500.0
104 855 125.5
106 855 -125.0
107 855 -375.0
108 855 125.5
110 855 -125.0
111 855 -375.0
112 855 125.5
114 855 -125.0
115 855 -250.0
116 855 -25.0
118 855 -125.0
119 855 -375.0
120 855 125.5
122 855 -125.0
123 855 -250.0
124 855 125.5
126 855 -125.0
127 855 -250.0
128 855 125.5
130 855 -125.0
131 855 -375.0
132 855 125.5
134 855 -125.0
135 855 -375.0
136 855 -275.0
138 855 -125.0
139 855 -375.0
140 855 125.5
142 855 -125.0
143 855 -375.0
144 855 125.5
146 855 -125.0
147 855 -375.0
148 855 125.5
150 855 -125.0
151 855 -375.0
152 855 125.5
154 855 -125.0
155 855 -375.0
156 855 125.5
158 855 -125.0
159 855 -375.0
160 855 125.5
162 855 -125.0
163 855 -1250.0
164 855 500.5
165 855 -500.0
166 855 125.0
167 855 125.0
168 855 125.0
169 855 -375.0
170 855 125.5
172 855 -125.0
173 855 -500.0
174 855 500.5
175 855 -750.0
176 855 125.0
177 855 125.0
178 855 125.0
179 855 -375.0
180 855 -124.5
182 855 -125.0
183 855 -375.0
184 855 125.5
186 855 -125.0
187 855 -375.0
188 855 -25.0
190 855 -125.0
191 855 -375.0
192 855 125.5
194 855 -125.0
195 855 -250.0
196 855 125.5
198 855 -125.0
199 855 -375.0
200 855 125.5
202 855 -125.0
203 855 -375.0
204 855 125.5
206 855 -125.0
207 855 -375.0
208 855 125.5
210 855 -125.0
211 855 -375.0
212 855 125.5
214 855 -125.0
215 855 -375.0
216 855 125.5
218 855 -125.0
219 855 -375.0
220 855 -25.0
222 855 -125.0
223 855 -375.0
224 855 125.5
226 855 -125.0
227 855 -375.0
228 855 250.5
229 855 -375.0
230 855 125.0
231 855 125.0
232 855 125.0
233 855 -375.0
234 855 125.5
236 855 -125.0
237 855 -250.0
238 855 125.5
240 855 -125.0
241 855 -625.0
242 855 500.5
243 855 -625.0
244 855 125.0
245 855 125.0
246 855 125.0
247 855 -250.0
248 855 125.5
250 855 -125.0
251 855 -375.0
252 855 125.5
254 855 -125.0
255 855 -250.0
256 855 125.5
258 855 -125.0
259 855 -250.0
260 855 125.5
262 855 -125.0
263 855 500.5
264 855 -500.0
265 855 125.0
266 855 125.0
267 855 125.0
268 855 -375.0
269 855 125.5
271 855 -125.0
272 855 -375.0
273 855 250.5
275 855 -125.0
276 855 -375.0
277 855 125.5
279 855 -125.0
280 855 -375.0
281 855 125.5
283 855 -125.0
284 855 -250.0
285 855 125.5
287 855 -125.0
288 855 500.5
289 855 -500.0
290 855 125.0
291 855 125.0
292 855 125.0
293 855 -375.0
294 855 125.5
296 855 -125.0
297 855 -375.0
298 855 125.5
300 855 -125.0
301 855 -250.0
302 855 125.5
304 855 -125.0
305 855 -375.0
306 855 125.5
308 855 -125.0
309 855 -250.0
310 855 125.5
312 855 -125.0
313 855 -375.0
314 855 125.5
316 855 -125.0
317 855 -375.0
318 855 125.5
320 855 -125.0
321 855 -375.0
322 855 125.5
324 855 -125.0
325 855 -375.0
326 855 125.5
328 855 -125.0
329 855 -375.0
330 855 125.5
332 855 -125.0
333 855 -250.0
334 855 125.5
336 855 -125.0
337 855 -375.0
338 855 125.5
340 855 -125.0
341 855 -375.0
342 855 125.5
344 855 -125.0
345 855 125.5
347 855 -125.0
348 855 -375.0
349 855 125.5
351 855 -125.0
352 855 1625.5
353 855 -1125.0
354 855 -1125.0
355 855 375.0
356 855 1000.0
357 855 1625.0
358 855 2250.0
359 855 2875.0
360 855 -500.0
361 855 350.0
362 855 125.0
363 855 125.0
364 855 125.0
365 855 -375.0
366 855 125.5
368 855 -125.0
369 855 -375.0
370 855 125.5
372 855 -125.0
373 855 -375.0
374 855 125.5
376 855 -125.0
377 855 -250.0
378 855 125.5
380 855 -125.0
381 855 -375.0
382 855 125.5
384 855 -125.0
385 855 -375.0
386 855 -124.5
388 855 -125.0
389 855 -375.0
390 855 125.5
392 855 -125.0
393 855 -375.0
394 855 125.5
396 855 -125.0
397 855 -375.0
398 855 125.5
400 855 -125.0
401 855 -250.0
402 855 -25.0
404 855 -125.0
405 855 -500.0
406 855 500.5
407 855 125.0
408 855 125.0
409 855 125.0
410 855 350.0
411 855 125.0
412 855 125.0
413 855 125.0
414 855 125.5
416 855 -125.0
417 855 -375.0
418 855 125.5
420 855 -125.0
421 855 -375.0
422 855 125.5
424 855 -125.0
425 855 -375.0
426 855 125.5
428 855 -125.0
429 855 -375.0
430 855 125.5
432 855 -125.0
433 855 125.5
435 855 -125.0
436 855 -375.0
437 855 500.5
438 855 125.0
439 855 125.0
440 855 125.0
441 855 -375.0
442 855 125.5
444 855 -125.0
445 855 125.5
447 855 -125.0
449 855 125.0
450 855 375.0
451 855 625.0
452 855 -250.0
453 855 -250.0
454 855 250.0
455 855 750.0
456 855 1250.0
457 855 1750.0
459 855 125.0
460 855 375.0
461 855 625.0
462 855 125.0
464 855 125.0
466 855 125.0
467 855 375.0
468 855 625.0
470 855 125.0
471 855 375.0
472 855 625.0
473 855 125.0
475 855 125.0
477 855 125.0
478 855 375.0
479 855 625.0
480 855 125.0
482 855 125.0
483 855 125.0
485 855 125.0
487 855 125.0
488 855 375.0
489 855 625.0
492 855 125.0
493 855 375.0
494 855 625.0
496 855 125.0
497 855 375.0
498 855 625.0
499 855 250.0
501 855 125.0
502 855 125.0
504 855 125.0
505 855 125.0
507 855 125.0
509 855 125.0
510 855 375.0
511 855 625.0
513 855 125.0
514 855 375.0
515 855 625.0
516 855 250.0
518 855 125.0
519 855 125.0
521 855 125.0
523 855 125.0
524 855 375.0
525 855 625.0
527 855 125.0
528 855 375.0
529 855 625.0
532 855 125.0
533 855 375.0
534 855 625.0
536 855 125.0
537 855 375.0
538 855 625.0
540 855 125.0
541 855 375.0
542 855 625.0
543 855 -250.0
544 855 -250.0
545 855 -250.0
546 855 250.0
547 855 750.0
548 855 1250.0
549 855 1750.0
551 855 125.0
552 855 375.0
553 855 625.0
555 855 125.0
556 855 375.0
557 855 625.0
559 855 125.0
560 855 375.0
561 855 625.0
562 855 125.0
564 855 125.0
566 855 125.0
567 855 375.0
568 855 625.0
570 855 125.0
571 855 375.0
572 855 625.0
573 855 125.0
575 855 125.0
576 855 -250.0
577 855 -250.0
578 855 -250.0
579 855 250.0
580 855 750.0
581 855 1250.0
582 855 1750.0
584 855 125.0
585 855 125.0
587 855 125.0
590 855 125.0
591 855 375.0
592 855 625.0
593 855 125.0
595 855 125.0
597 855 125.0
598 855 375.0
599 855 625.0
601 855 125.0
602 855 375.0
603 855 625.0
604 855 250.0
606 855 125.0
608 855 125.0
610 855 125.0
611 855 375.0
612 855 625.0
614 855 125.0
615 855 375.0
616 855 625.0
618 855 125.0
621 855 125.0
622 855 375.0
623 855 625.0
626 855 125.0
627 855 375.0
628 855 625.0
630 855 125.0
631 855 375.0
632 855 625.0
633 855 125.0
634 855 375.0
635 855 625.0
636 855 250.0
638 855 125.0
640 855 125.0
641 855 375.0
642 855 625.0
643 855 125.0
645 855 125.0
646 855 125.0
647 855 375.0
648 855 625.0
650 855 125.0
651 855 375.0
652 855 625.0
654 855 125.0
655 855 375.0
656 855 625.0
658 855 125.0
659 855 375.0
660 855 625.0
662 855 125.0
663 855 375.0
664 855 625.0
666 855 125.0
667 855 375.0
668 855 625.0
670 855 125.0
671 855 375.0
672 855 625.0
674 855 125.0
675 855 375.0
676 855 625.0
678 855 125.0
679 855 375.0
680 855 625.0
683 855 125.0
684 855 375.0
685 855 625.0
686 855 -250.0
687 855 -250.0
688 855 250.0
689 855 750.0
690 855 1250.0
691 855 1750.0
692 855 125.0
694 855 125.0
696 855 125.0
697 855 375.0
698 855 625.0
700 855 125.0
701 855 375.0
702 855 625.0
703 855 125.0
704 855 375.0
705 855 625.0
706 855 125.0
708 855 125.0
709 855 125.0
711 855 125.0
712 855 125.0
713 855 375.0
714 855 625.0
716 855 125.0
717 855 375.0
718 855 625.0
720 855 125.0
721 855 375.0
722 855 625.0
724 855 125.0
725 855 375.0
726 855 625.0
728 855 125.0
729 855 375.0
730 855 625.0
731 855 125.0
733 855 125.0
734 855 125.0
735 855 375.0
736 855 625.0
738 855 125.0
739 855 375.0
740 855 625.0
742 855 125.0
743 855 375.0
744 855 625.0
746 855 125.0
747 855 375.0
748 855 625.0
749 855 125.0
750 855 375.0
751 855 625.0
752 855 125.0
753 855 375.0
754 855 625.0
755 855 250.0
757 855 125.0
759 855 125.0
760 855 375.0
761 855 625.0
763 855 125.0
764 855 125.0
766 855 125.0
768 855 125.0
769 855 375.0
770 855 625.0
772 855 125.0
773 855 375.0
774 855 625.0
776 855 125.0
777 855 375.0
778 855 625.0
780 855 125.0
781 855 375.0
782 855 625.0
783 855 125.0
785 855 125.0
786 855 -250.0
787 855 -250.0
788 855 250.0
789 855 750.0
790 855 1250.0
791 855 1750.0
793 855 125.0
794 855 375.0
795 855 625.0
797 855 125.0
798 855 375.0
799 855 625.0
800 855 125.0
802 855 125.0
804 855 125.0
805 855 375.0
806 855 625.0
808 855 125.0
810 855 125.0
811 855 125.0
813 855 125.0
814 855 125.0
816 855 125.0
818 855 125.0
819 855 375.0
820 855 625.0
822 855 125.0
823 855 375.0
824 855 625.0
825 855 125.0
826 855 375.0
827 855 625.0
829 855 125.0
830 855 375.0
831 855 625.0
832 855 125.0
834 855 125.0
835 855 -250.0
836 855 -250.0
837 855 250.0
838 855 750.0
839 855 1250.0
840 855 1750.0
842 855 125.0
843 855 375.0
844 855 625.0
845 855 125.0
847 855 125.0
848 855 125.0
850 855 125.0
852 855 125.0
853 855 375.0
854 855 625.0
