829 2566
739 738 125.0
740 196 250.0
740 357 -250.0
740 437 -250.0
740 737 -250.0
740 738 125.0
740 739 375.0
741 196 375.0
741 357 -375.0
741 437 -375.0
741 737 -375.0
741 738 125.0
741 739 500.0
741 740 875.0
742 222 -375.0
744 222 125.0
744 742 -125.0
744 743 125.0
746 6 125.0
746 637 -125.0
746 745 125.0
747 54 -375.0
748 54 -375.0
748 747 125.0
750 54 125.0
750 747 -125.0
750 748 -125.0
750 749 125.0
751 54 250.0
751 747 -250.0
751 748 -250.0
751 749 125.0
751 750 375.0
752 319 125.0
752 408 -375.0
753 319 125.0
753 408 -375.0
753 752 125.0
754 319 125.0
754 408 -375.0
754 752 125.0
754 753 125.0
756 319 -125.0
756 408 125.0
756 752 -125.0
756 753 -125.0
756 754 -125.0
756 755 125.0
757 319 -250.0
757 408 250.0
757 752 -250.0
757 753 -250.0
757 754 -250.0
757 755 125.0
757 756 375.0
758 319 -375.0
758 408 375.0
758 752 -375.0
758 753 -375.0
758 754 -375.0
758 755 125.0
758 756 500.0
758 757 875.0
759 319 -500.0
759 408 500.0
759 752 -500.0
759 753 -500.0
759 754 -500.0
759 755 125.0
759 756 625.0
759 757 1125.0
759 758 1625.0
760 25 125.0
760 258 -375.0
762 25 -125.0
762 258 125.0
762 760 -125.0
762 761 125.0
763 25 -250.0
763 258 250.0
763 760 -250.0
763 761 125.0
763 762 375.0
764 234 -375.0
764 400 125.0
766 234 125.0
766 400 -125.0
766 764 -125.0
766 765 125.0
767 234 250.0
767 400 -250.0
767 764 -250.0
767 765 125.0
767 766 375.0
769 42 125.0
769 482 -125.0
769 768 125.0
770 257 125.0
770 372 -375.0
772 257 -125.0
772 372 125.0
772 770 -125.0
772 771 125.0
773 257 -250.0
773 372 250.0
773 770 -250.0
773 771 125.0
773 772 375.0
775 4 125.0
775 607 -125.0
775 774 125.0
776 323 125.0
776 336 -375.0
778 323 -125.0
778 336 125.0
778 776 -125.0
778 777 125.0
779 323 -250.0
779 336 250.0
779 776 -250.0
779 777 125.0
779 778 375.0
780 332 -375.0
780 397 125.0
782 332 125.0
782 397 -125.0
782 780 -125.0
782 781 125.0
783 332 250.0
783 397 -250.0
783 780 -250.0
783 781 125.0
783 782 375.0
784 162 -375.0
784 337 125.0
786 162 125.0
786 337 -125.0
786 784 -125.0
786 785 125.0
787 162 250.0
787 337 -250.0
787 784 -250.0
787 785 125.0
787 786 375.0
788 183 125.0
788 210 -375.0
790 183 -125.0
790 210 125.0
790 788 -125.0
790 789 125.0
791 183 -250.0
791 210 250.0
791 788 -250.0
791 789 125.0
791 790 375.0
792 186 125.0
792 287 125.0
792 352 -375.0
794 186 -125.0
794 287 -125.0
794 352 125.0
794 792 -125.0
794 793 125.0
795 186 -250.0
795 287 -250.0
795 352 250.0
795 792 -250.0
795 793 125.0
795 794 375.0
796 186 -375.0
796 287 -375.0
796 352 375.0
796 792 -375.0
796 793 125.0
796 794 500.0
796 795 875.0
797 171 125.0
797 416 -375.0
799 171 -125.0
799 416 125.0
799 797 -125.0
799 798 125.0
800 171 -250.0
800 416 250.0
800 797 -250.0
800 798 125.0
800 799 375.0
801 230 -375.0
801 377 125.0
803 230 125.0
803 377 -125.0
803 801 -125.0
803 802 125.0
804 230 250.0
804 377 -250.0
804 801 -250.0
804 802 125.0
804 803 375.0
805 96 -375.0
805 365 125.0
807 96 125.0
807 365 -125.0
807 805 -125.0
807 806 125.0
808 96 250.0
808 365 -250.0
808 805 -250.0
808 806 125.0
808 807 375.0
809 47 125.0
809 248 -375.0
811 47 -125.0
811 248 125.0
811 809 -125.0
811 810 125.0
812 47 -250.0
812 248 250.0
812 809 -250.0
812 810 125.0
812 811 375.0
813 122 125.0
813 396 -375.0
815 122 -125.0
815 396 125.0
815 813 -125.0
815 814 125.0
816 122 -250.0
816 396 250.0
816 813 -250.0
816 814 125.0
816 815 375.0
817 231 125.0
817 311 -375.0
819 231 -125.0
819 311 125.0
819 817 -125.0
819 818 125.0
820 231 -250.0
820 311 250.0
820 817 -250.0
820 818 125.0
820 819 375.0
821 70 -375.0
823 70 125.0
823 821 -125.0
823 822 125.0
824 10 -375.0
824 353 125.0
826 10 125.0
826 353 -125.0
826 824 -125.0
826 825 125.0
827 10 250.0
827 353 -250.0
827 824 -250.0
827 825 125.0
827 826 375.0
0 828 -375.0
1 828 125.5
3 828 -125.0
4 828 -375.0
5 828 500.5
6 828 -500.0
7 828 125.0
8 828 125.0
9 828 125.0
10 828 -375.0
11 828 125.5
13 828 -125.0
14 828 -375.0
15 828 500.5
16 828 -625.0
17 828 125.0
18 828 125.0
19 828 125.0
20 828 -875.0
21 828 -275.0
23 828 -125.0
24 828 -500.0
25 828 125.5
27 828 -125.0
28 828 -1000.0
29 828 500.5
30 828 -875.0
31 828 125.0
32 828 125.0
33 828 125.0
34 828 -500.0
35 828 500.5
36 828 -375.0
37 828 125.0
38 828 125.0
39 828 125.0
40 828 -625.0
41 828 500.5
42 828 -1125.0
43 828 125.0
44 828 125.0
45 828 125.0
46 828 -375.0
47 828 -374.5
49 828 -125.0
50 828 -375.0
51 828 125.5
53 828 -125.0
54 828 -1000.0
55 828 500.5
56 828 -500.0
57 828 125.0
58 828 125.0
59 828 125.0
60 828 -25.0
62 828 -125.0
63 828 -375.0
64 828 125.5
66 828 -125.0
67 828 -750.0
68 828 1000.5
69 828 -750.0
70 828 -750.0
71 828 250.0
72 828 500.0
73 828 750.0
74 828 1000.0
75 828 -1125.0
76 828 1000.5
77 828 -875.0
78 828 250.0
79 828 500.0
80 828 750.0
81 828 1000.0
82 828 -500.0
83 828 500.5
84 828 -500.0
85 828 125.0
86 828 125.0
87 828 125.0
88 828 -375.0
89 828 125.5
91 828 -125.0
92 828 -375.0
93 828 125.5
95 828 -125.0
96 828 -500.0
97 828 500.5
98 828 125.0
99 828 125.0
100 828 125.0
101 828 -375.0
102 828 -25.0
104 828 -125.0
105 828 125.5
107 828 -125.0
108 828 500.5
109 828 -625.0
110 828 125.0
111 828 125.0
112 828 125.0
113 828 -375.0
114 828 125.5
116 828 -125.0
117 828 -375.0
118 828 125.5
120 828 -125.0
121 828 -375.0
122 828 -25.0
124 828 -125.0
125 828 -375.0
126 828 125.5
128 828 -125.0
129 828 -375.0
130 828 125.5
132 828 -125.0
133 828 -375.0
134 828 125.5
136 828 -125.0
137 828 -875.0
138 828 850.0
139 828 -1125.0
140 828 250.0
141 828 500.0
142 828 750.0
143 828 1000.0
144 828 1000.5
145 828 -875.0
146 828 250.0
147 828 500.0
148 828 750.0
149 828 1000.0
150 828 -375.0
151 828 -25.0
153 828 -125.0
154 828 -375.0
155 828 -999.5
157 828 -125.0
158 828 500.5
159 828 125.0
160 828 125.0
161 828 125.0
162 828 -375.0
163 828 125.5
165 828 -125.0
166 828 -375.0
167 828 125.5
169 828 -125.0
170 828 -375.0
171 828 125.5
173 828 -125.0
174 828 -375.0
175 828 -25.0
177 828 -125.0
178 828 -375.0
179 828 125.5
181 828 -125.0
182 828 -375.0
183 828 125.5
185 828 -125.0
186 828 -124.5
188 828 -125.0
189 828 -375.0
190 828 125.5
192 828 -125.0
193 828 125.5
195 828 -125.0
196 828 -375.0
197 828 125.5
199 828 -125.0
200 828 500.5
201 828 125.0
202 828 125.0
203 828 125.0
204 828 -625.0
205 828 500.5
206 828 125.0
207 828 125.0
208 828 125.0
209 828 500.5
210 828 -500.0
211 828 125.0
212 828 125.0
213 828 125.0
214 828 -375.0
215 828 125.5
217 828 -125.0
218 828 -250.0
219 828 125.5
221 828 -125.0
222 828 -250.0
223 828 125.5
225 828 -125.0
226 828 -375.0
227 828 125.5
229 828 -125.0
230 828 -375.0
231 828 125.5
233 828 -125.0
234 828 -375.0
235 828 125.5
237 828 -125.0
238 828 -375.0
239 828 -124.5
241 828 -125.0
242 828 -500.0
243 828 500.5
244 828 -625.0
245 828 125.0
246 828 125.0
247 828 125.0
248 828 -375.0
249 828 -999.5
251 828 -125.0
252 828 -375.0
253 828 125.5
255 828 -125.0
256 828 -625.0
257 828 100.0
258 828 -500.0
259 828 125.0
260 828 125.0
261 828 125.0
262 828 -375.0
263 828 -25.0
265 828 -125.0
266 828 -375.0
267 828 -25.0
269 828 -125.0
270 828 -750.0
271 828 500.5
272 828 -500.0
273 828 125.0
274 828 125.0
275 828 125.0
276 828 125.5
278 828 -125.0
279 828 500.5
280 828 125.0
281 828 125.0
282 828 125.0
283 828 -375.0
284 828 -25.0
286 828 -125.0
287 828 250.5
288 828 125.0
289 828 125.0
290 828 125.0
291 828 -375.0
292 828 125.5
294 828 -125.0
295 828 -375.0
296 828 125.5
298 828 -125.0
299 828 -375.0
300 828 125.5
302 828 -125.0
303 828 -375.0
304 828 125.5
306 828 -125.0
307 828 -375.0
308 828 125.5
310 828 -125.0
311 828 -375.0
312 828 125.5
314 828 -125.0
316 828 125.5
318 828 -125.0
319 828 -499.5
321 828 -125.0
322 828 -375.0
323 828 -25.0
325 828 -125.0
326 828 -375.0
327 828 500.5
328 828 -500.0
329 828 125.0
330 828 125.0
331 828 125.0
332 828 -375.0
333 828 -25.0
335 828 -125.0
336 828 -375.0
337 828 125.5
339 828 -125.0
340 828 -375.0
341 828 125.5
343 828 -125.0
344 828 -375.0
345 828 125.5
347 828 -125.0
349 828 125.5
351 828 -125.0
352 828 -375.0
353 828 125.5
355 828 -125.0
356 828 -375.0
357 828 -275.0
359 828 -125.0
360 828 -375.0
361 828 125.5
363 828 -125.0
364 828 -375.0
365 828 125.5
367 828 -125.0
368 828 350.0
369 828 125.0
370 828 125.0
371 828 125.0
372 828 -375.0
373 828 -124.5
375 828 -125.0
376 828 -375.0
377 828 -25.0
379 828 -125.0
380 828 -375.0
381 828 125.5
383 828 -125.0
384 828 -375.0
385 828 125.5
387 828 -125.0
388 828 -375.0
389 828 125.5
391 828 -125.0
392 828 -375.0
393 828 125.5
395 828 -125.0
396 828 -375.0
397 828 -25.0
399 828 -125.0
400 828 500.5
401 828 125.0
402 828 125.0
403 828 125.0
404 828 -375.0
405 828 125.5
407 828 -125.0
408 828 -250.0
409 828 125.5
411 828 -125.0
412 828 -375.0
413 828 125.5
415 828 -125.0
416 828 -375.0
417 828 125.5
419 828 -125.0
420 828 -375.0
421 828 125.5
423 828 -125.0
424 828 -2125.0
425 828 -2250.0
426 828 -2250.0
427 828 -2500.0
428 828 500.0
429 828 1875.0
430 828 3250.0
431 828 4625.0
432 828 6000.0
433 828 7375.0
434 828 125.0
436 828 125.0
437 828 -125.0
439 828 125.0
440 828 125.0
441 828 125.0
442 828 375.0
443 828 625.0
445 828 125.0
446 828 375.0
447 828 625.0
449 828 125.0
450 828 375.0
451 828 625.0
453 828 125.0
454 828 375.0
455 828 625.0
457 828 125.0
458 828 375.0
459 828 625.0
461 828 125.0
462 828 375.0
463 828 625.0
466 828 125.0
467 828 375.0
468 828 625.0
471 828 125.0
472 828 375.0
473 828 625.0
475 828 125.0
476 828 375.0
477 828 625.0
479 828 125.0
480 828 375.0
481 828 625.0
482 828 250.0
484 828 125.0
486 828 125.0
488 828 125.0
489 828 375.0
490 828 625.0
492 828 125.0
493 828 375.0
494 828 625.0
495 828 500.0
496 828 1875.0
497 828 3250.0
498 828 4625.0
499 828 6000.0
500 828 7375.0
501 828 -250.0
502 828 250.0
503 828 750.0
504 828 1250.0
505 828 1750.0
507 828 125.0
508 828 375.0
509 828 625.0
510 828 125.0
512 828 125.0
514 828 125.0
515 828 375.0
516 828 625.0
518 828 125.0
519 828 375.0
520 828 625.0
521 828 125.0
523 828 125.0
525 828 125.0
526 828 375.0
527 828 625.0
528 828 -250.0
529 828 -250.0
530 828 250.0
531 828 750.0
532 828 1250.0
533 828 1750.0
535 828 125.0
536 828 375.0
537 828 625.0
538 828 125.0
540 828 125.0
542 828 125.0
543 828 375.0
544 828 625.0
546 828 125.0
547 828 375.0
548 828 625.0
550 828 125.0
551 828 375.0
552 828 625.0
554 828 125.0
555 828 375.0
556 828 625.0
558 828 125.0
559 828 375.0
560 828 625.0
561 828 125.0
563 828 125.0
565 828 125.0
566 828 375.0
567 828 625.0
569 828 125.0
570 828 375.0
571 828 625.0
572 828 -250.0
573 828 -250.0
574 828 250.0
575 828 750.0
576 828 1250.0
577 828 1750.0
579 828 125.0
580 828 375.0
581 828 625.0
582 828 125.0
584 828 125.0
586 828 125.0
587 828 375.0
588 828 625.0
590 828 125.0
591 828 375.0
592 828 625.0
594 828 125.0
595 828 375.0
596 828 625.0
597 828 125.0
599 828 125.0
600 828 125.0
602 828 125.0
604 828 125.0
605 828 375.0
606 828 625.0
607 828 250.0
609 828 125.0
611 828 125.0
612 828 375.0
613 828 625.0
614 828 -250.0
615 828 -250.0
616 828 250.0
617 828 750.0
618 828 1250.0
619 828 1750.0
621 828 125.0
622 828 375.0
623 828 625.0
625 828 125.0
626 828 375.0
627 828 625.0
629 828 125.0
630 828 375.0
631 828 625.0
633 828 125.0
634 828 375.0
635 828 625.0
636 828 -250.0
637 828 -125.0
638 828 125.0
639 828 375.0
640 828 625.0
642 828 125.0
643 828 375.0
644 828 625.0
646 828 125.0
647 828 375.0
648 828 625.0
650 828 125.0
651 828 375.0
652 828 625.0
654 828 125.0
655 828 375.0
656 828 625.0
658 828 125.0
659 828 375.0
660 828 625.0
662 828 125.0
663 828 375.0
664 828 625.0
666 828 125.0
667 828 375.0
668 828 625.0
669 828 125.0
671 828 125.0
672 828 125.0
674 828 125.0
675 828 125.0
677 828 125.0
679 828 125.0
680 828 375.0
681 828 625.0
682 828 125.0
684 828 125.0
686 828 125.0
687 828 375.0
688 828 625.0
689 828 -250.0
690 828 250.0
691 828 750.0
692 828 1250.0
693 828 1750.0
694 828 125.0
695 828 375.0
696 828 625.0
698 828 125.0
699 828 375.0
700 828 625.0
702 828 125.0
703 828 375.0
704 828 625.0
705 828 125.0
706 828 375.0
707 828 625.0
709 828 125.0
710 828 375.0
711 828 625.0
713 828 125.0
714 828 375.0
715 828 625.0
717 828 125.0
718 828 375.0
719 828 625.0
720 828 -250.0
721 828 -250.0
722 828 250.0
723 828 750.0
724 828 1250.0
725 828 1750.0
727 828 125.0
728 828 -250.0
729 828 -250.0
730 828 250.0
731 828 750.0
732 828 1250.0
733 828 1750.0
734 828 125.0
735 828 375.0
736 828 625.0
737 828 -250.0
738 828 250.0
739 828 750.0
740 828 1250.0
741 828 1750.0
742 828 125.0
744 828 125.0
746 828 125.0
749 828 125.0
750 828 375.0
751 828 625.0
752 828 -625.0
753 828 -625.0
754 828 -625.0
755 828 375.0
756 828 1250.0
757 828 2125.0
758 828 3000.0
759 828 3875.0
761 828 125.0
762 828 375.0
763 828 625.0
765 828 125.0
766 828 375.0
767 828 625.0
769 828 125.0
771 828 125.0
772 828 375.0
773 828 625.0
775 828 125.0
777 828 125.0
778 828 375.0
779 828 625.0
781 828 125.0
782 828 375.0
783 828 625.0
785 828 125.0
786 828 375.0
787 828 625.0
789 828 125.0
790 828 375.0
791 828 625.0
792 828 -250.0
793 828 250.0
794 828 750.0
795 828 1250.0
796 828 1750.0
798 828 125.0
799 828 375.0
800 828 625.0
802 828 125.0
803 828 375.0
804 828 625.0
806 828 125.0
807 828 375.0
808 828 625.0
810 828 125.0
811 828 375.0
812 828 625.0
814 828 125.0
815 828 375.0
816 828 625.0
818 828 125.0
819 828 375.0
820 828 625.0
821 828 125.0
823 828 125.0
825 828 125.0
826 828 375.0
827 828 625.0
