659 2333
606 603 -250.0
606 604 125.0
606 605 375.0
608 53 125.0
608 144 -125.0
608 399 -125.0
608 607 125.0
609 53 250.0
609 144 -250.0
609 399 -250.0
609 607 125.0
609 608 375.0
611 168 -125.0
611 300 125.0
611 416 -125.0
611 560 -125.0
611 610 125.0
612 168 -250.0
612 300 250.0
612 416 -250.0
612 560 -250.0
612 610 125.0
612 611 375.0
613 168 -375.0
613 300 375.0
613 416 -375.0
613 560 -375.0
613 610 125.0
613 611 500.0
613 612 875.0
614 247 125.0
614 258 -375.0
616 247 -125.0
616 258 125.0
616 614 -125.0
616 615 125.0
617 247 -250.0
617 258 250.0
617 614 -250.0
617 615 125.0
617 616 375.0
618 91 -375.0
618 299 125.0
620 91 125.0
620 299 -125.0
620 618 -125.0
620 619 125.0
621 91 250.0
621 299 -250.0
621 618 -250.0
621 619 125.0
621 620 375.0
623 10 125.0
623 515 -125.0
623 622 125.0
625 175 125.0
625 459 -125.0
625 624 125.0
626 209 -375.0
628 209 125.0
628 626 -125.0
628 627 125.0
630 168 -125.0
630 200 125.0
630 539 -125.0
630 629 125.0
631 168 -250.0
631 200 250.0
631 539 -250.0
631 629 125.0
631 630 375.0
633 280 125.0
633 351 -125.0
633 632 125.0
635 218 125.0
635 362 -125.0
635 634 125.0
636 25 -375.0
636 41 -375.0
636 344 250.0
638 41 125.0
638 344 -125.0
638 636 -125.0
638 637 125.0
639 41 250.0
639 344 -250.0
639 636 -250.0
639 637 125.0
639 638 375.0
641 210 125.0
641 362 -125.0
641 640 125.0
643 49 125.0
643 299 -125.0
643 399 -125.0
643 642 125.0
644 49 250.0
644 299 -250.0
644 399 -250.0
644 642 125.0
644 643 375.0
646 37 125.0
646 366 -125.0
646 645 125.0
648 25 125.0
648 344 -125.0
648 636 -125.0
648 647 125.0
649 25 250.0
649 344 -250.0
649 636 -250.0
649 647 125.0
649 648 375.0
650 66 -375.0
650 116 125.0
652 66 125.0
652 116 -125.0
652 650 -125.0
652 651 125.0
653 66 250.0
653 116 -250.0
653 650 -250.0
653 651 125.0
653 652 375.0
655 47 125.0
655 344 -125.0
655 654 125.0
657 29 125.0
657 362 -125.0
657 656 125.0
0 658 -1875.0
1 658 1475.0
2 658 -1125.0
3 658 -1500.0
4 658 -1250.0
5 658 375.0
6 658 1000.0
7 658 1625.0
8 658 2250.0
9 658 2875.0
10 658 -500.0
11 658 -25.0
13 658 -125.0
14 658 -375.0
15 658 -25.0
17 658 -125.0
18 658 -750.0
19 658 350.0
20 658 125.0
21 658 125.0
22 658 125.0
23 658 -1000.0
24 658 100.0
25 658 -1375.0
26 658 125.0
27 658 125.0
28 658 125.0
29 658 -750.0
30 658 -124.5
32 658 -125.0
33 658 -375.0
34 658 -25.0
36 658 -125.0
37 658 -2375.0
38 658 1475.0
39 658 -1125.0
40 658 -1125.0
41 658 -1625.0
42 658 375.0
43 658 1000.0
44 658 1625.0
45 658 2250.0
46 658 2875.0
47 658 -875.0
48 658 350.0
49 658 -500.0
50 658 125.0
51 658 125.0
52 658 125.0
53 658 -750.0
54 658 850.0
55 658 -750.0
56 658 250.0
57 658 500.0
58 658 750.0
59 658 1000.0
60 658 -875.0
61 658 350.0
62 658 -500.0
63 658 125.0
64 658 125.0
65 658 125.0
66 658 -375.0
67 658 -25.0
69 658 -125.0
70 658 -625.0
71 658 125.5
73 658 -125.0
74 658 850.0
75 658 -1500.0
76 658 -625.0
77 658 250.0
78 658 500.0
79 658 750.0
80 658 1000.0
81 658 -375.0
82 658 -25.0
84 658 -125.0
85 658 -625.0
86 658 350.0
87 658 -625.0
88 658 125.0
89 658 125.0
90 658 125.0
91 658 -1625.0
92 658 2225.0
93 658 -2375.0
94 658 -1625.0
95 658 -2000.0
96 658 -1625.0
97 658 500.0
98 658 1625.0
99 658 2750.0
100 658 3875.0
101 658 5000.0
102 658 6125.0
103 658 -375.0
104 658 -25.0
106 658 -125.0
107 658 -375.0
108 658 -25.0
110 658 -125.0
111 658 -375.0
112 658 -25.0
114 658 -125.0
115 658 -1750.0
116 658 1975.0
117 658 -1625.0
118 658 -1625.0
119 658 -1625.0
120 658 500.0
121 658 1625.0
122 658 2750.0
123 658 3875.0
124 658 5000.0
125 658 6125.0
126 658 350.0
127 658 -1000.0
128 658 125.0
129 658 125.0
130 658 125.0
131 658 -500.0
132 658 350.0
133 658 -1000.0
134 658 125.0
135 658 125.0
136 658 125.0
137 658 -250.0
138 658 -25.0
140 658 -125.0
141 658 -25.0
143 658 -125.0
144 658 1475.0
145 658 -1125.0
146 658 -1125.0
147 658 375.0
148 658 1000.0
149 658 1625.0
150 658 2250.0
151 658 2875.0
152 658 -500.0
153 658 500.5
154 658 125.0
155 658 125.0
156 658 125.0
157 658 -625.0
158 658 -25.0
160 658 -125.0
161 658 -25.0
163 658 -125.0
164 658 -375.0
165 658 -25.0
167 658 -125.0
168 658 600.0
169 658 -750.0
170 658 -750.0
171 658 250.0
172 658 500.0
173 658 750.0
174 658 1000.0
175 658 -250.0
176 658 -25.0
178 658 -125.0
179 658 -500.0
180 658 500.5
181 658 -500.0
182 658 125.0
183 658 125.0
184 658 125.0
185 658 -250.0
186 658 -25.0
188 658 -125.0
189 658 -500.0
190 658 350.0
191 658 -500.0
192 658 125.0
193 658 125.0
194 658 125.0
195 658 -500.0
196 658 100.0
197 658 125.0
198 658 125.0
199 658 125.0
200 658 -375.0
201 658 -25.0
203 658 -125.0
204 658 -375.0
205 658 -25.0
207 658 -125.0
208 658 1000.5
209 658 -875.0
210 658 -750.0
211 658 250.0
212 658 500.0
213 658 750.0
214 658 1000.0
215 658 -750.0
216 658 850.0
217 658 -1000.0
218 658 -875.0
219 658 250.0
220 658 500.0
221 658 750.0
222 658 1000.0
223 658 -275.0
225 658 -125.0
226 658 350.0
227 658 -750.0
228 658 125.0
229 658 125.0
230 658 125.0
231 658 350.0
232 658 -1000.0
233 658 125.0
234 658 125.0
235 658 125.0
236 658 -500.0
237 658 350.0
238 658 -625.0
239 658 125.0
240 658 125.0
241 658 125.0
242 658 -375.0
243 658 125.5
245 658 -125.0
246 658 -375.0
247 658 -25.0
249 658 -125.0
250 658 -1125.0
251 658 1475.0
252 658 -1125.0
253 658 375.0
254 658 1000.0
255 658 1625.0
256 658 2250.0
257 658 2875.0
258 658 -375.0
259 658 -25.0
261 658 -125.0
262 658 -25.0
264 658 -125.0
265 658 -375.0
266 658 125.5
268 658 -125.0
269 658 -25.0
271 658 -125.0
272 658 350.0
273 658 -500.0
274 658 125.0
275 658 125.0
276 658 125.0
277 658 -275.0
279 658 -125.0
280 658 -250.0
281 658 -25.0
283 658 -125.0
284 658 -375.0
285 658 -25.0
287 658 -125.0
288 658 350.0
289 658 125.0
290 658 125.0
291 658 125.0
292 658 850.0
293 658 -750.0
294 658 250.0
295 658 500.0
296 658 750.0
297 658 1000.0
298 658 -750.0
299 658 850.0
300 658 -750.0
301 658 -625.0
302 658 250.0
303 658 500.0
304 658 750.0
305 658 1000.0
306 658 -375.0
307 658 -25.0
309 658 -125.0
310 658 850.0
311 658 -750.0
312 658 250.0
313 658 500.0
314 658 750.0
315 658 1000.0
316 658 500.5
317 658 -500.0
318 658 125.0
319 658 125.0
320 658 125.0
321 658 850.0
322 658 -750.0
323 658 250.0
324 658 500.0
325 658 750.0
326 658 1000.0
327 658 500.5
328 658 125.0
329 658 125.0
330 658 125.0
331 658 -250.0
332 658 -25.0
334 658 -125.0
335 658 -375.0
336 658 -25.0
338 658 -125.0
339 658 350.0
340 658 -500.0
341 658 125.0
342 658 125.0
343 658 125.0
344 658 375.0
346 658 125.0
348 658 125.0
349 658 375.0
350 658 625.0
351 658 250.0
352 658 125.0
353 658 375.0
354 658 625.0
355 658 125.0
357 658 125.0
359 658 125.0
360 658 375.0
361 658 625.0
362 658 750.0
363 658 125.0
364 658 375.0
365 658 625.0
366 658 250.0
368 658 125.0
370 658 125.0
371 658 375.0
372 658 625.0
373 658 125.0
375 658 125.0
377 658 125.0
379 658 125.0
380 658 375.0
381 658 625.0
382 658 -250.0
383 658 -250.0
384 658 250.0
385 658 750.0
386 658 1250.0
387 658 1750.0
389 658 125.0
391 658 125.0
392 658 125.0
394 658 125.0
396 658 125.0
397 658 375.0
398 658 625.0
399 658 -250.0
401 658 125.0
402 658 375.0
403 658 625.0
404 658 125.0
406 658 125.0
408 658 125.0
409 658 375.0
410 658 625.0
413 658 125.0
414 658 375.0
415 658 625.0
416 658 -500.0
417 658 125.0
418 658 375.0
419 658 625.0
420 658 125.0
421 658 375.0
422 658 625.0
424 658 125.0
425 658 375.0
426 658 625.0
428 658 125.0
429 658 375.0
430 658 625.0
432 658 125.0
433 658 375.0
434 658 625.0
435 658 125.0
436 658 125.0
437 658 375.0
438 658 625.0
439 658 -250.0
440 658 250.0
441 658 750.0
442 658 1250.0
443 658 1750.0
445 658 125.0
446 658 375.0
447 658 625.0
448 658 125.0
449 658 125.0
450 658 375.0
451 658 625.0
452 658 125.0
454 658 125.0
456 658 125.0
458 658 125.0
459 658 250.0
461 658 125.0
462 658 125.0
464 658 125.0
465 658 125.0
466 658 375.0
467 658 625.0
470 658 125.0
471 658 375.0
472 658 625.0
474 658 125.0
475 658 375.0
476 658 625.0
477 658 125.0
479 658 125.0
480 658 125.0
481 658 375.0
482 658 625.0
484 658 125.0
485 658 375.0
486 658 625.0
488 658 125.0
489 658 375.0
490 658 625.0
491 658 125.0
492 658 375.0
493 658 625.0
495 658 125.0
496 658 375.0
497 658 625.0
498 658 125.0
500 658 125.0
502 658 125.0
503 658 375.0
504 658 625.0
506 658 125.0
507 658 375.0
508 658 625.0
509 658 -250.0
510 658 -250.0
511 658 250.0
512 658 750.0
513 658 1250.0
514 658 1750.0
515 658 250.0
517 658 125.0
519 658 125.0
520 658 375.0
521 658 625.0
523 658 125.0
524 658 375.0
525 658 625.0
527 658 125.0
528 658 -250.0
529 658 125.0
530 658 375.0
531 658 625.0
532 658 125.0
533 658 375.0
534 658 625.0
536 658 125.0
537 658 375.0
538 658 625.0
540 658 125.0
541 658 375.0
542 658 625.0
543 658 -250.0
544 658 -250.0
545 658 -250.0
546 658 250.0
547 658 750.0
548 658 1250.0
549 658 1750.0
550 658 125.0
551 658 375.0
552 658 625.0
554 658 125.0
555 658 375.0
556 658 625.0
557 658 125.0
559 658 125.0
560 658 -500.0
561 658 250.0
562 658 750.0
563 658 1250.0
564 658 1750.0
565 658 125.0
567 658 125.0
568 658 -250.0
569 658 -250.0
570 658 250.0
571 658 750.0
572 658 1250.0
573 658 1750.0
575 658 125.0
576 658 375.0
577 658 625.0
579 658 125.0
580 658 125.0
581 658 375.0
582 658 625.0
583 658 125.0
584 658 375.0
585 658 625.0
587 658 125.0
588 658 375.0
589 658 625.0
590 658 -250.0
591 658 250.0
592 658 750.0
593 658 1250.0
594 658 1750.0
596 658 125.0
597 658 375.0
598 658 625.0
600 658 125.0
601 658 375.0
602 658 625.0
604 658 125.0
605 658 375.0
606 658 625.0
607 658 125.0
608 658 375.0
609 658 625.0
610 658 250.0
611 658 750.0
612 658 1250.0
613 658 1750.0
615 658 125.0
616 658 375.0
617 658 625.0
619 658 125.0
620 658 375.0
621 658 625.0
623 658 125.0
625 658 125.0
626 658 125.0
628 658 125.0
629 658 125.0
630 658 375.0
631 658 625.0
633 658 125.0
635 658 125.0
637 658 125.0
638 658 375.0
639 658 625.0
641 658 125.0
642 658 125.0
643 658 375.0
644 658 625.0
646 658 125.0
647 658 125.0
648 658 375.0
649 658 625.0
651 658 125.0
652 658 375.0
653 658 625.0
655 658 125.0
657 658 125.0
