538 2187
497 151 -125.0
497 259 125.0
497 495 -125.0
497 496 125.0
498 151 -250.0
498 259 250.0
498 495 -250.0
498 496 125.0
498 497 375.0
500 136 125.0
500 437 -125.0
500 499 125.0
501 152 -375.0
503 152 125.0
503 501 -125.0
503 502 125.0
504 19 125.0
504 221 -375.0
506 19 -125.0
506 221 125.0
506 504 -125.0
506 505 125.0
507 19 -250.0
507 221 250.0
507 504 -250.0
507 505 125.0
507 506 375.0
508 68 125.0
508 150 -375.0
510 68 -125.0
510 150 125.0
510 508 -125.0
510 509 125.0
511 68 -250.0
511 150 250.0
511 508 -250.0
511 509 125.0
511 510 375.0
513 40 125.0
513 435 -125.0
513 512 125.0
514 110 125.0
514 142 -375.0
515 110 125.0
515 142 -375.0
515 514 125.0
517 110 -125.0
517 142 125.0
517 514 -125.0
517 515 -125.0
517 516 125.0
518 110 -250.0
518 142 250.0
518 514 -250.0
518 515 -250.0
518 516 125.0
518 517 375.0
519 110 -375.0
519 142 375.0
519 514 -375.0
519 515 -375.0
519 516 125.0
519 517 500.0
519 518 875.0
520 24 -375.0
522 24 125.0
522 520 -125.0
522 521 125.0
523 181 125.0
523 218 -375.0
525 181 -125.0
525 218 125.0
525 523 -125.0
525 524 125.0
526 181 -250.0
526 218 250.0
526 523 -250.0
526 524 125.0
526 525 375.0
527 190 -375.0
529 190 125.0
529 527 -125.0
529 528 125.0
531 67 125.0
531 434 -125.0
531 436 -125.0
531 530 125.0
532 67 250.0
532 434 -250.0
532 436 -250.0
532 530 125.0
532 531 375.0
533 81 125.0
533 248 -375.0
535 81 -125.0
535 248 125.0
535 533 -125.0
535 534 125.0
536 81 -250.0
536 248 250.0
536 533 -250.0
536 534 125.0
536 535 375.0
0 537 -3625.0
1 537 850.0
2 537 -875.0
3 537 -3375.0
4 537 250.0
5 537 500.0
6 537 750.0
7 537 1000.0
8 537 -2000.0
9 537 1625.5
10 537 -1250.0
11 537 -4000.0
12 537 -2500.0
13 537 375.0
14 537 1000.0
15 537 1625.0
16 537 2250.0
17 537 2875.0
18 537 -625.0
19 537 125.5
21 537 -125.0
22 537 -500.0
23 537 500.5
24 537 -375.0
25 537 125.0
26 537 125.0
27 537 125.0
28 537 -2500.0
29 537 3250.5
30 537 -3375.0
31 537 -2250.0
32 537 -4125.0
33 537 625.0
34 537 2375.0
35 537 4125.0
36 537 5875.0
37 537 7625.0
38 537 9375.0
39 537 11125.0
40 537 -500.0
41 537 500.5
42 537 -3250.0
43 537 125.0
44 537 125.0
45 537 125.0
46 537 -375.0
47 537 125.5
49 537 -125.0
50 537 -625.0
51 537 125.5
53 537 -125.0
54 537 -625.0
55 537 500.5
56 537 125.0
57 537 125.0
58 537 125.0
59 537 500.5
60 537 125.0
61 537 125.0
62 537 125.0
63 537 -375.0
64 537 -25.0
66 537 -125.0
67 537 -375.0
68 537 125.5
70 537 -125.0
71 537 -1125.0
72 537 1625.5
73 537 -4125.0
74 537 -1125.0
75 537 375.0
76 537 1000.0
77 537 1625.0
78 537 2250.0
79 537 2875.0
80 537 -1875.0
81 537 500.5
82 537 -625.0
83 537 125.0
84 537 125.0
85 537 125.0
86 537 125.5
88 537 -125.0
89 537 -1125.0
90 537 1000.5
91 537 -625.0
92 537 -750.0
93 537 250.0
94 537 500.0
95 537 750.0
96 537 1000.0
97 537 4000.0
98 537 -25.0
100 537 -125.0
101 537 -375.0
102 537 125.5
104 537 -125.0
105 537 -750.0
106 537 125.5
108 537 -125.0
109 537 -500.0
110 537 250.5
111 537 125.0
112 537 125.0
113 537 125.0
114 537 -750.0
115 537 500.5
116 537 -875.0
117 537 125.0
118 537 125.0
119 537 125.0
120 537 -500.0
121 537 500.5
122 537 125.0
123 537 125.0
124 537 125.0
125 537 500.5
126 537 125.0
127 537 125.0
128 537 125.0
129 537 -875.0
130 537 1000.5
131 537 -1000.0
132 537 250.0
133 537 500.0
134 537 750.0
135 537 1000.0
136 537 -500.0
137 537 500.5
138 537 -625.0
139 537 125.0
140 537 125.0
141 537 125.0
142 537 -375.0
143 537 -25.0
145 537 -125.0
146 537 -375.0
147 537 -275.0
149 537 -125.0
150 537 -500.0
151 537 250.5
152 537 -375.0
153 537 125.0
154 537 125.0
155 537 125.0
156 537 125.5
158 537 -125.0
159 537 -375.0
160 537 125.5
162 537 -125.0
163 537 -375.0
164 537 125.5
166 537 -125.0
167 537 -375.0
168 537 125.5
170 537 -125.0
171 537 -500.0
172 537 250.5
173 537 125.0
174 537 125.0
175 537 125.0
176 537 -375.0
177 537 -25.0
179 537 -125.0
180 537 -1625.0
181 537 2375.5
182 537 -4375.0
183 537 500.0
184 537 1625.0
185 537 2750.0
186 537 3875.0
187 537 5000.0
188 537 6125.0
189 537 850.0
190 537 -1125.0
191 537 250.0
192 537 500.0
193 537 750.0
194 537 1000.0
195 537 -375.0
196 537 125.5
198 537 -125.0
199 537 125.5
201 537 -125.0
202 537 1000.5
203 537 -1125.0
204 537 250.0
205 537 500.0
206 537 750.0
207 537 1000.0
208 537 500.5
209 537 125.0
210 537 125.0
211 537 125.0
212 537 850.0
213 537 -750.0
214 537 250.0
215 537 500.0
216 537 750.0
217 537 1000.0
218 537 -3000.0
219 537 4100.0
220 537 -3125.0
221 537 -3000.0
222 537 750.0
223 537 3250.0
224 537 5750.0
225 537 8250.0
226 537 10750.0
227 537 13250.0
228 537 15750.0
229 537 18250.0
230 537 500.5
231 537 125.0
232 537 125.0
233 537 125.0
234 537 500.5
235 537 125.0
236 537 125.0
237 537 125.0
238 537 350.0
239 537 125.0
240 537 125.0
241 537 125.0
242 537 600.0
243 537 -625.0
244 537 250.0
245 537 500.0
246 537 750.0
247 537 1000.0
248 537 -375.0
249 537 -25.0
251 537 -125.0
252 537 1000.5
253 537 -750.0
254 537 -750.0
255 537 250.0
256 537 500.0
257 537 750.0
258 537 1000.0
259 537 -750.0
260 537 1000.5
261 537 -750.0
262 537 250.0
263 537 500.0
264 537 750.0
265 537 1000.0
266 537 -124.5
268 537 -125.0
269 537 -250.0
270 537 125.5
272 537 -125.0
273 537 125.0
275 537 125.0
277 537 125.0
278 537 375.0
279 537 625.0
280 537 125.0
282 537 125.0
283 537 125.0
285 537 125.0
286 537 125.0
288 537 125.0
289 537 -250.0
290 537 -250.0
291 537 250.0
292 537 750.0
293 537 1250.0
294 537 1750.0
297 537 125.0
298 537 375.0
299 537 625.0
300 537 -250.0
301 537 125.0
302 537 375.0
303 537 625.0
304 537 125.0
306 537 125.0
308 537 125.0
309 537 375.0
310 537 625.0
312 537 125.0
313 537 375.0
314 537 625.0
315 537 -6750.0
316 537 -6750.0
317 537 125.0
318 537 375.0
319 537 625.0
321 537 125.0
322 537 375.0
323 537 625.0
325 537 125.0
326 537 375.0
327 537 625.0
330 537 125.0
331 537 375.0
332 537 625.0
333 537 -250.0
334 537 -250.0
335 537 -250.0
336 537 250.0
337 537 750.0
338 537 1250.0
339 537 1750.0
341 537 125.0
342 537 375.0
343 537 625.0
344 537 125.0
346 537 125.0
348 537 125.0
349 537 375.0
350 537 625.0
351 537 -7000.0
352 537 -7000.0
353 537 250.0
354 537 750.0
355 537 1250.0
356 537 1750.0
358 537 125.0
359 537 375.0
360 537 625.0
361 537 125.0
363 537 125.0
364 537 -6750.0
365 537 -6750.0
366 537 125.0
367 537 375.0
368 537 625.0
369 537 125.0
371 537 125.0
372 537 125.0
374 537 125.0
375 537 375.0
377 537 125.0
380 537 125.0
381 537 375.0
382 537 625.0
384 537 125.0
385 537 375.0
386 537 625.0
388 537 125.0
389 537 375.0
390 537 625.0
392 537 125.0
393 537 375.0
394 537 625.0
396 537 125.0
397 537 375.0
398 537 625.0
400 537 125.0
401 537 375.0
402 537 625.0
403 537 125.0
405 537 125.0
407 537 125.0
408 537 375.0
409 537 625.0
410 537 125.0
412 537 125.0
414 537 125.0
417 537 125.0
418 537 375.0
419 537 625.0
422 537 125.0
423 537 375.0
424 537 625.0
425 537 250.0
426 537 750.0
427 537 1250.0
428 537 1750.0
431 537 125.0
432 537 375.0
433 537 625.0
434 537 -6750.0
435 537 -6625.0
436 537 -6750.0
437 537 -6625.0
438 537 -6750.0
439 537 1250.0
440 537 8250.0
441 537 15250.0
442 537 71250.0
443 537 78250.0
444 537 22250.0
445 537 29250.0
446 537 36250.0
447 537 43250.0
448 537 50250.0
449 537 57250.0
450 537 64250.0
453 537 125.0
454 537 375.0
455 537 625.0
456 537 125.0
458 537 125.0
460 537 125.0
461 537 375.0
462 537 625.0
463 537 125.0
465 537 125.0
467 537 125.0
468 537 375.0
469 537 625.0
471 537 125.0
472 537 125.0
474 537 125.0
475 537 125.0
476 537 375.0
477 537 625.0
478 537 125.0
480 537 125.0
481 537 125.0
483 537 125.0
484 537 -250.0
485 537 -250.0
486 537 250.0
487 537 750.0
488 537 1250.0
489 537 1750.0
492 537 125.0
493 537 375.0
494 537 625.0
496 537 125.0
497 537 375.0
498 537 625.0
500 537 125.0
501 537 125.0
503 537 125.0
505 537 125.0
506 537 375.0
507 537 625.0
509 537 125.0
510 537 375.0
511 537 625.0
513 537 125.0
514 537 -250.0
515 537 -250.0
516 537 250.0
517 537 750.0
518 537 1250.0
519 537 1750.0
520 537 125.0
522 537 125.0
524 537 125.0
525 537 375.0
526 537 625.0
527 537 125.0
529 537 125.0
530 537 125.0
531 537 375.0
532 537 625.0
534 537 125.0
535 537 375.0
536 537 625.0
