687 2874
501 210 125.0
501 276 -375.0
501 415 125.0
503 210 -125.0
503 276 125.0
503 415 -125.0
503 501 -125.0
503 502 125.0
504 210 -250.0
504 276 250.0
504 415 -250.0
504 501 -250.0
504 502 125.0
504 503 375.0
505 210 -375.0
505 276 375.0
505 415 -375.0
505 501 -375.0
505 502 125.0
505 503 500.0
505 504 875.0
507 7 -125.0
507 150 125.0
507 405 -125.0
507 506 125.0
508 7 -250.0
508 150 250.0
508 405 -250.0
508 506 125.0
508 507 375.0
510 132 -125.0
510 163 125.0
510 454 -125.0
510 509 125.0
511 132 -250.0
511 163 250.0
511 454 -250.0
511 509 125.0
511 510 375.0
513 56 125.0
513 394 -125.0
513 440 -125.0
513 512 125.0
514 56 250.0
514 394 -250.0
514 440 -250.0
514 512 125.0
514 513 375.0
516 97 125.0
516 394 -125.0
516 515 125.0
518 187 125.0
518 371 -125.0
518 440 -125.0
518 517 125.0
519 187 250.0
519 371 -250.0
519 440 -250.0
519 517 125.0
519 518 375.0
521 182 125.0
521 337 -125.0
521 520 125.0
523 108 125.0
523 241 -125.0
523 415 -125.0
523 522 125.0
524 108 250.0
524 241 -250.0
524 415 -250.0
524 522 125.0
524 523 375.0
526 47 -125.0
526 284 125.0
526 415 -125.0
526 416 -125.0
526 525 125.0
527 47 -250.0
527 284 250.0
527 415 -250.0
527 416 -250.0
527 525 125.0
527 526 375.0
528 47 -375.0
528 284 375.0
528 415 -375.0
528 416 -375.0
528 525 125.0
528 526 500.0
528 527 875.0
530 203 125.0
530 299 -125.0
530 405 -125.0
530 529 125.0
531 203 250.0
531 299 -250.0
531 405 -250.0
531 529 125.0
531 530 375.0
533 156 -125.0
533 212 125.0
533 462 -125.0
533 532 125.0
534 156 -250.0
534 212 250.0
534 462 -250.0
534 532 125.0
534 533 375.0
536 35 -125.0
536 322 125.0
536 415 -125.0
536 535 125.0
537 35 -250.0
537 322 250.0
537 415 -250.0
537 535 125.0
537 536 375.0
538 64 125.0
538 225 -375.0
538 454 125.0
540 64 -125.0
540 225 125.0
540 454 -125.0
540 538 -125.0
540 539 125.0
541 64 -250.0
541 225 250.0
541 454 -250.0
541 538 -250.0
541 539 125.0
541 540 375.0
542 64 -375.0
542 225 375.0
542 454 -375.0
542 538 -375.0
542 539 125.0
542 540 500.0
542 541 875.0
543 26 -375.0
543 124 -375.0
543 371 250.0
543 440 125.0
545 26 125.0
545 371 -125.0
545 543 -125.0
545 544 125.0
546 26 250.0
546 371 -250.0
546 543 -250.0
546 544 125.0
546 545 375.0
548 194 125.0
548 304 -125.0
548 363 -125.0
548 547 125.0
549 194 250.0
549 304 -250.0
549 363 -250.0
549 547 125.0
549 548 375.0
551 209 125.0
551 294 -125.0
551 382 -125.0
551 550 125.0
552 209 250.0
552 294 -250.0
552 382 -250.0
552 550 125.0
552 551 375.0
554 27 -125.0
554 159 125.0
554 495 -125.0
554 496 -125.0
554 553 125.0
555 27 -250.0
555 159 250.0
555 495 -250.0
555 496 -250.0
555 553 125.0
555 554 375.0
556 27 -375.0
556 159 375.0
556 495 -375.0
556 496 -375.0
556 553 125.0
556 554 500.0
556 555 875.0
558 237 -125.0
558 311 125.0
558 415 -125.0
558 416 -125.0
558 557 125.0
559 237 -250.0
559 311 250.0
559 415 -250.0
559 416 -250.0
559 557 125.0
559 558 375.0
560 237 -375.0
560 311 375.0
560 415 -375.0
560 416 -375.0
560 557 125.0
560 558 500.0
560 559 875.0
562 67 125.0
562 337 -125.0
562 561 125.0
563 95 -375.0
563 294 125.0
565 95 125.0
565 294 -125.0
565 563 -125.0
565 564 125.0
566 95 250.0
566 294 -250.0
566 563 -250.0
566 564 125.0
566 565 375.0
567 27 125.0
567 114 -375.0
567 121 -375.0
567 327 125.0
569 114 125.0
569 327 -125.0
569 567 -125.0
569 568 125.0
570 114 250.0
570 327 -250.0
570 567 -250.0
570 568 125.0
570 569 375.0
572 28 125.0
572 160 -125.0
572 415 -125.0
572 571 125.0
573 28 250.0
573 160 -250.0
573 415 -250.0
573 571 125.0
573 572 375.0
574 89 125.0
574 328 -375.0
574 415 125.0
576 89 -125.0
576 328 125.0
576 415 -125.0
576 574 -125.0
576 575 125.0
577 89 -250.0
577 328 250.0
577 415 -250.0
577 574 -250.0
577 575 125.0
577 576 375.0
578 89 -375.0
578 328 375.0
578 415 -375.0
578 574 -375.0
578 575 125.0
578 576 500.0
578 577 875.0
580 188 -125.0
580 303 125.0
580 469 -125.0
580 470 -125.0
580 579 125.0
581 188 -250.0
581 303 250.0
581 469 -250.0
581 470 -250.0
581 579 125.0
581 580 375.0
582 188 -375.0
582 303 375.0
582 469 -375.0
582 470 -375.0
582 579 125.0
582 580 500.0
582 581 875.0
583 27 125.0
583 121 -375.0
583 567 125.0
585 27 -125.0
585 121 125.0
585 567 -125.0
585 583 -125.0
585 584 125.0
586 27 -250.0
586 121 250.0
586 567 -250.0
586 583 -250.0
586 584 125.0
586 585 375.0
587 27 -375.0
587 121 375.0
587 567 -375.0
587 583 -375.0
587 584 125.0
587 585 500.0
587 586 875.0
589 270 -125.0
589 306 125.0
589 454 -125.0
589 588 125.0
590 270 -250.0
590 306 250.0
590 454 -250.0
590 588 125.0
590 589 375.0
591 38 -375.0
591 169 -375.0
593 38 125.0
593 591 -125.0
593 592 125.0
595 90 125.0
595 199 -125.0
595 454 -125.0
595 483 -125.0
595 594 125.0
596 90 250.0
596 199 -250.0
596 454 -250.0
596 483 -250.0
596 594 125.0
596 595 375.0
597 90 375.0
597 199 -375.0
597 454 -375.0
597 483 -375.0
597 594 125.0
597 595 500.0
597 596 875.0
599 71 125.0
599 104 -125.0
599 415 -125.0
599 416 -125.0
599 598 125.0
600 71 250.0
600 104 -250.0
600 415 -250.0
600 416 -250.0
600 598 125.0
600 599 375.0
601 71 375.0
601 104 -375.0
601 415 -375.0
601 416 -375.0
601 598 125.0
601 599 500.0
601 600 875.0
603 8 125.0
603 337 -125.0
603 602 125.0
604 82 -375.0
604 141 -375.0
604 430 250.0
606 141 125.0
606 430 -125.0
606 604 -125.0
606 605 125.0
607 141 250.0
607 430 -250.0
607 604 -250.0
607 605 125.0
607 606 375.0
608 189 -375.0
608 304 125.0
608 415 125.0
608 416 125.0
610 189 125.0
610 304 -125.0
610 415 -125.0
610 416 -125.0
610 608 -125.0
610 609 125.0
611 189 250.0
611 304 -250.0
611 415 -250.0
611 416 -250.0
611 608 -250.0
611 609 125.0
611 610 375.0
612 189 375.0
612 304 -375.0
612 415 -375.0
612 416 -375.0
612 608 -375.0
612 609 125.0
612 610 500.0
612 611 875.0
613 189 500.0
613 304 -500.0
613 415 -500.0
613 416 -500.0
613 608 -500.0
613 609 125.0
613 610 625.0
613 611 1125.0
613 612 1625.0
615 273 125.0
615 316 -125.0
615 448 -125.0
615 614 125.0
616 273 250.0
616 316 -250.0
616 448 -250.0
616 614 125.0
616 615 375.0
617 169 -375.0
617 304 125.0
617 332 -375.0
617 591 125.0
619 169 125.0
619 591 -125.0
619 617 -125.0
619 618 125.0
620 169 250.0
620 591 -250.0
620 617 -250.0
620 618 125.0
620 619 375.0
622 84 125.0
622 337 -125.0
622 621 125.0
623 35 125.0
623 213 -375.0
625 35 -125.0
625 213 125.0
625 623 -125.0
625 624 125.0
626 35 -250.0
626 213 250.0
626 623 -250.0
626 624 125.0
626 625 375.0
628 12 125.0
628 394 -125.0
628 627 125.0
629 132 125.0
629 198 -375.0
631 132 -125.0
631 198 125.0
631 629 -125.0
631 630 125.0
632 132 -250.0
632 198 250.0
632 629 -250.0
632 630 125.0
632 631 375.0
634 124 125.0
634 371 -125.0
634 440 -125.0
634 543 -125.0
634 633 125.0
635 124 250.0
635 371 -250.0
635 440 -250.0
635 543 -250.0
635 633 125.0
635 634 375.0
636 124 375.0
636 371 -375.0
636 440 -375.0
636 543 -375.0
636 633 125.0
636 634 500.0
636 635 875.0
638 82 125.0
638 430 -125.0
638 604 -125.0
638 637 125.0
639 82 250.0
639 430 -250.0
639 604 -250.0
639 637 125.0
639 638 375.0
641 29 125.0
641 327 -125.0
641 458 -125.0
641 640 125.0
642 29 250.0
642 327 -250.0
642 458 -250.0
642 640 125.0
642 641 375.0
643 47 125.0
643 179 -375.0
643 304 125.0
643 332 -375.0
643 429 125.0
643 617 125.0
645 47 -125.0
645 179 125.0
645 429 -125.0
645 643 -125.0
645 644 125.0
646 47 -250.0
646 179 250.0
646 429 -250.0
646 643 -250.0
646 644 125.0
646 645 375.0
647 47 -375.0
647 179 375.0
647 429 -375.0
647 643 -375.0
647 644 125.0
647 645 500.0
647 646 875.0
649 304 -125.0
649 332 125.0
649 617 -125.0
649 643 -125.0
649 648 125.0
650 304 -250.0
650 332 250.0
650 617 -250.0
650 643 -250.0
650 648 125.0
650 649 375.0
651 304 -375.0
651 332 375.0
651 617 -375.0
651 643 -375.0
651 648 125.0
651 649 500.0
651 650 875.0
653 243 125.0
653 462 -125.0
653 652 125.0
655 0 125.0
655 199 -125.0
655 340 -125.0
655 654 125.0
656 0 250.0
656 199 -250.0
656 340 -250.0
656 654 125.0
656 655 375.0
657 15 -375.0
659 15 125.0
659 657 -125.0
659 658 125.0
660 6 -375.0
660 147 -375.0
661 147 -375.0
661 660 125.0
663 147 125.0
663 660 -125.0
663 661 -125.0
663 662 125.0
664 147 250.0
664 660 -250.0
664 661 -250.0
664 662 125.0
664 663 375.0
665 37 -375.0
665 241 125.0
667 37 125.0
667 241 -125.0
667 665 -125.0
667 666 125.0
668 37 250.0
668 241 -250.0
668 665 -250.0
668 666 125.0
668 667 375.0
670 36 125.0
670 408 -125.0
670 669 125.0
672 83 -125.0
672 173 125.0
672 405 -125.0
672 671 125.0
673 83 -250.0
673 173 250.0
673 405 -250.0
673 671 125.0
673 672 375.0
674 16 -375.0
674 224 125.0
676 16 125.0
676 224 -125.0
676 674 -125.0
676 675 125.0
677 16 250.0
677 224 -250.0
677 674 -250.0
677 675 125.0
677 676 375.0
678 113 125.0
678 123 -375.0
680 113 -125.0
680 123 125.0
680 678 -125.0
680 679 125.0
681 113 -250.0
681 123 250.0
681 678 -250.0
681 679 125.0
681 680 375.0
683 6 125.0
683 660 -125.0
683 682 125.0
685 14 125.0
685 394 -125.0
685 684 125.0
0 686 -500.0
1 686 250.5
2 686 -875.0
3 686 125.0
4 686 125.0
5 686 125.0
6 686 -1250.0
7 686 500.5
8 686 -500.0
9 686 125.0
10 686 125.0
11 686 125.0
12 686 -1250.0
13 686 1475.0
14 686 -1250.0
15 686 -1875.0
16 686 -1125.0
17 686 375.0
18 686 1000.0
19 686 1625.0
20 686 2250.0
21 686 2875.0
22 686 -375.0
23 686 125.5
25 686 -125.0
26 686 -2125.0
27 686 500.5
28 686 -750.0
29 686 -750.0
30 686 250.0
31 686 500.0
32 686 750.0
33 686 1000.0
34 686 -1625.0
35 686 2375.5
36 686 -2000.0
37 686 -1625.0
38 686 -1750.0
39 686 -1625.0
40 686 500.0
41 686 1625.0
42 686 2750.0
43 686 3875.0
44 686 5000.0
45 686 6125.0
46 686 -500.0
47 686 0.5
48 686 -500.0
49 686 125.0
50 686 125.0
51 686 125.0
52 686 -375.0
53 686 125.5
55 686 -125.0
56 686 -1000.0
57 686 1000.5
58 686 -750.0
59 686 -750.0
60 686 250.0
61 686 500.0
62 686 750.0
63 686 1000.0
64 686 -124.5
66 686 -125.0
67 686 -375.0
68 686 125.5
70 686 -125.0
71 686 -750.0
72 686 1000.5
73 686 -750.0
74 686 -1250.0
75 686 250.0
76 686 500.0
77 686 750.0
78 686 1000.0
79 686 125.5
81 686 -125.0
82 686 -1000.0
83 686 500.5
84 686 -625.0
85 686 125.0
86 686 125.0
87 686 125.0
88 686 -750.0
89 686 750.5
90 686 -750.0
91 686 250.0
92 686 500.0
93 686 750.0
94 686 1000.0
95 686 -750.0
96 686 750.5
97 686 -875.0
98 686 -750.0
99 686 250.0
100 686 500.0
101 686 750.0
102 686 1000.0
103 686 -375.0
104 686 -124.5
106 686 -125.0
107 686 500.5
108 686 -500.0
109 686 125.0
110 686 125.0
111 686 125.0
112 686 -875.0
113 686 1000.5
114 686 -750.0
115 686 -750.0
116 686 250.0
117 686 500.0
118 686 750.0
119 686 1000.0
120 686 2375.5
121 686 -1625.0
122 686 -1625.0
123 686 -1625.0
124 686 -2125.0
125 686 500.0
126 686 1625.0
127 686 2750.0
128 686 3875.0
129 686 5000.0
130 686 6125.0
131 686 -750.0
132 686 125.5
134 686 -125.0
135 686 -500.0
136 686 500.5
137 686 -875.0
138 686 125.0
139 686 125.0
140 686 125.0
141 686 -1000.0
142 686 250.5
143 686 -500.0
144 686 125.0
145 686 125.0
146 686 125.0
147 686 -875.0
148 686 1000.5
149 686 -875.0
150 686 -750.0
151 686 250.0
152 686 500.0
153 686 750.0
154 686 1000.0
155 686 -500.0
156 686 -124.5
158 686 -125.0
159 686 -1125.0
160 686 1475.0
161 686 -1125.0
162 686 -1625.0
163 686 -1125.0
164 686 375.0
165 686 1000.0
166 686 1625.0
167 686 2250.0
168 686 2875.0
169 686 -875.0
170 686 -124.5
172 686 -125.0
173 686 -750.0
174 686 1000.5
175 686 250.0
176 686 500.0
177 686 750.0
178 686 1000.0
179 686 -750.0
180 686 1000.5
181 686 -1125.0
182 686 -1125.0
183 686 250.0
184 686 500.0
185 686 750.0
186 686 1000.0
187 686 -750.0
188 686 250.5
189 686 -375.0
190 686 125.0
191 686 125.0
192 686 125.0
193 686 500.5
194 686 -500.0
195 686 125.0
196 686 125.0
197 686 125.0
198 686 -500.0
199 686 250.5
200 686 125.0
201 686 125.0
202 686 125.0
203 686 -750.0
204 686 1000.5
205 686 250.0
206 686 500.0
207 686 750.0
208 686 1000.0
209 686 -1125.0
210 686 1375.5
211 686 -1875.0
212 686 -1125.0
213 686 -1125.0
214 686 375.0
215 686 1000.0
216 686 1625.0
217 686 2250.0
218 686 2875.0
219 686 1000.5
220 686 250.0
221 686 500.0
222 686 750.0
223 686 1000.0
224 686 1625.5
225 686 -1125.0
226 686 -1125.0
227 686 375.0
228 686 1000.0
229 686 1625.0
230 686 2250.0
231 686 2875.0
232 686 -1000.0
233 686 250.5
234 686 125.0
235 686 125.0
236 686 125.0
237 686 -124.5
239 686 -125.0
240 686 -750.0
241 686 1000.5
242 686 -750.0
243 686 -625.0
244 686 250.0
245 686 500.0
246 686 750.0
247 686 1000.0
248 686 -500.0
249 686 125.5
251 686 -125.0
252 686 -750.0
253 686 1000.5
254 686 -750.0
255 686 250.0
256 686 500.0
257 686 750.0
258 686 1000.0
259 686 500.5
260 686 -500.0
261 686 125.0
262 686 125.0
263 686 125.0
264 686 500.5
265 686 -500.0
266 686 125.0
267 686 125.0
268 686 125.0
269 686 -500.0
270 686 125.5
272 686 -125.0
273 686 -1125.0
274 686 1625.5
275 686 -1500.0
276 686 -1125.0
277 686 375.0
278 686 1000.0
279 686 1625.0
280 686 2250.0
281 686 2875.0
282 686 -750.0
283 686 750.5
284 686 -750.0
285 686 250.0
286 686 500.0
287 686 750.0
288 686 1000.0
289 686 -250.0
290 686 125.5
292 686 -125.0
293 686 -750.0
294 686 1000.5
295 686 250.0
296 686 500.0
297 686 750.0
298 686 1000.0
299 686 500.5
300 686 125.0
301 686 125.0
302 686 125.0
303 686 -750.0
304 686 125.5
305 686 -750.0
306 686 -750.0
307 686 250.0
308 686 500.0
309 686 750.0
310 686 1000.0
311 686 -500.0
312 686 500.5
313 686 125.0
314 686 125.0
315 686 125.0
316 686 500.5
317 686 -500.0
318 686 125.0
319 686 125.0
320 686 125.0
321 686 1000.5
322 686 -750.0
323 686 250.0
324 686 500.0
325 686 750.0
326 686 1000.0
327 686 250.5
328 686 -500.0
329 686 125.0
330 686 125.0
331 686 125.0
332 686 -500.0
333 686 500.5
334 686 125.0
335 686 125.0
336 686 125.0
337 686 1375.0
339 686 125.0
341 686 125.0
342 686 375.0
343 686 625.0
345 686 125.0
346 686 375.0
347 686 625.0
349 686 125.0
351 686 125.0
352 686 375.0
353 686 625.0
355 686 125.0
356 686 375.0
357 686 625.0
358 686 125.0
359 686 375.0
360 686 625.0
362 686 125.0
364 686 125.0
365 686 375.0
366 686 625.0
368 686 125.0
369 686 375.0
370 686 625.0
371 686 -125.0
373 686 125.0
375 686 125.0
376 686 375.0
377 686 625.0
379 686 125.0
380 686 375.0
381 686 625.0
382 686 -500.0
383 686 -500.0
384 686 250.0
385 686 750.0
386 686 1250.0
387 686 1750.0
388 686 125.0
389 686 375.0
390 686 625.0
391 686 125.0
392 686 375.0
393 686 625.0
394 686 500.0
396 686 125.0
397 686 375.0
398 686 625.0
400 686 125.0
401 686 375.0
402 686 625.0
404 686 125.0
405 686 125.0
407 686 125.0
408 686 250.0
410 686 125.0
412 686 125.0
413 686 375.0
414 686 625.0
415 686 -2375.0
416 686 -1875.0
417 686 250.0
418 686 750.0
419 686 1250.0
420 686 1750.0
422 686 125.0
423 686 375.0
424 686 625.0
425 686 250.0
426 686 750.0
427 686 1250.0
428 686 1750.0
429 686 -500.0
430 686 -250.0
431 686 -250.0
432 686 250.0
433 686 750.0
434 686 1250.0
435 686 1750.0
437 686 125.0
438 686 375.0
439 686 625.0
440 686 -250.0
441 686 125.0
442 686 375.0
443 686 625.0
444 686 250.0
445 686 750.0
446 686 1250.0
447 686 1750.0
449 686 125.0
450 686 375.0
451 686 625.0
453 686 125.0
454 686 -500.0
455 686 125.0
456 686 375.0
457 686 625.0
459 686 125.0
460 686 375.0
461 686 625.0
462 686 125.0
463 686 125.0
464 686 375.0
465 686 625.0
466 686 -125.0
468 686 125.0
469 686 -500.0
470 686 -500.0
471 686 250.0
472 686 750.0
473 686 1250.0
474 686 1750.0
476 686 125.0
478 686 125.0
479 686 125.0
480 686 375.0
481 686 625.0
482 686 -250.0
483 686 -500.0
484 686 250.0
485 686 750.0
486 686 1250.0
487 686 1750.0
489 686 125.0
490 686 -250.0
491 686 250.0
492 686 750.0
493 686 1250.0
494 686 1750.0
495 686 -500.0
496 686 -500.0
497 686 250.0
498 686 750.0
499 686 1250.0
500 686 1750.0
501 686 -250.0
502 686 250.0
503 686 750.0
504 686 1250.0
505 686 1750.0
506 686 125.0
507 686 375.0
508 686 625.0
509 686 125.0
510 686 375.0
511 686 625.0
512 686 125.0
513 686 375.0
514 686 625.0
516 686 125.0
517 686 125.0
518 686 375.0
519 686 625.0
521 686 125.0
522 686 125.0
523 686 375.0
524 686 625.0
525 686 250.0
526 686 750.0
527 686 1250.0
528 686 1750.0
529 686 125.0
530 686 375.0
531 686 625.0
532 686 125.0
533 686 375.0
534 686 625.0
535 686 125.0
536 686 375.0
537 686 625.0
538 686 -250.0
539 686 250.0
540 686 750.0
541 686 1250.0
542 686 1750.0
543 686 -250.0
544 686 125.0
545 686 375.0
546 686 625.0
547 686 125.0
548 686 375.0
549 686 625.0
550 686 125.0
551 686 375.0
552 686 625.0
553 686 250.0
554 686 750.0
555 686 1250.0
556 686 1750.0
557 686 250.0
558 686 750.0
559 686 1250.0
560 686 1750.0
562 686 125.0
564 686 125.0
565 686 375.0
566 686 625.0
567 686 -250.0
568 686 125.0
569 686 375.0
570 686 625.0
571 686 125.0
572 686 375.0
573 686 625.0
574 686 -250.0
575 686 250.0
576 686 750.0
577 686 1250.0
578 686 1750.0
579 686 250.0
580 686 750.0
581 686 1250.0
582 686 1750.0
583 686 -250.0
584 686 250.0
585 686 750.0
586 686 1250.0
587 686 1750.0
588 686 125.0
589 686 375.0
590 686 625.0
591 686 125.0
593 686 125.0
594 686 250.0
595 686 750.0
596 686 1250.0
597 686 1750.0
598 686 250.0
599 686 750.0
600 686 1250.0
601 686 1750.0
603 686 125.0
605 686 125.0
606 686 375.0
607 686 625.0
608 686 -625.0
609 686 375.0
610 686 1250.0
611 686 2125.0
612 686 3000.0
613 686 3875.0
614 686 125.0
615 686 375.0
616 686 625.0
617 686 -250.0
618 686 125.0
619 686 375.0
620 686 625.0
622 686 125.0
624 686 125.0
625 686 375.0
626 686 625.0
628 686 125.0
630 686 125.0
631 686 375.0
632 686 625.0
633 686 250.0
634 686 750.0
635 686 1250.0
636 686 1750.0
637 686 125.0
638 686 375.0
639 686 625.0
640 686 125.0
641 686 375.0
642 686 625.0
643 686 -500.0
644 686 250.0
645 686 750.0
646 686 1250.0
647 686 1750.0
648 686 250.0
649 686 750.0
650 686 1250.0
651 686 1750.0
653 686 125.0
654 686 125.0
655 686 375.0
656 686 625.0
657 686 125.0
659 686 125.0
660 686 125.0
662 686 125.0
663 686 375.0
664 686 625.0
666 686 125.0
667 686 375.0
668 686 625.0
670 686 125.0
671 686 125.0
672 686 375.0
673 686 625.0
675 686 125.0
676 686 375.0
677 686 625.0
679 686 125.0
680 686 375.0
681 686 625.0
683 686 125.0
685 686 125.0
